Please Enter Unimodal Function Number: 11
Iteration 1269: Best Cost = 2.7354e-112
Iteration 1270: Best Cost = 1.5867e-112
Iteration 1271: Best Cost = 1.5867e-112
Iteration 1272: Best Cost = 7.9776e-113
Iteration 1273: Best Cost = 7.9776e-113
Iteration 1274: Best Cost = 2.2171e-113
Iteration 1275: Best Cost = 2.2171e-113
Iteration 1276: Best Cost = 2.2171e-113
Iteration 1277: Best Cost = 2.2171e-113
Iteration 1278: Best Cost = 1.8144e-113
Iteration 1279: Best Cost = 1.8144e-113
Iteration 1280: Best Cost = 1.8144e-113
Iteration 1281: Best Cost = 5.5294e-114
Iteration 1282: Best Cost = 5.5294e-114
Iteration 1283: Best Cost = 4.4299e-114
Iteration 1284: Best Cost = 4.4299e-114
Iteration 1285: Best Cost = 6.3591e-115
Iteration 1286: Best Cost = 6.3591e-115
Iteration 1287: Best Cost = 6.3591e-115
Iteration 1288: Best Cost = 6.3591e-115
Iteration 1289: Best Cost = 6.3591e-115
Iteration 1290: Best Cost = 6.3591e-115
Iteration 1291: Best Cost = 6.3591e-115
Iteration 1292: Best Cost = 6.3591e-115
Iteration 1293: Best Cost = 6.3591e-115
Iteration 1294: Best Cost = 6.3591e-115
Iteration 1295: Best Cost = 6.3591e-115
Iteration 1296: Best Cost = 6.3591e-115
Iteration 1297: Best Cost = 5.4385e-115
Iteration 1298: Best Cost = 6.7876e-116
Iteration 1299: Best Cost = 6.7876e-116
Iteration 1300: Best Cost = 6.7876e-116
Iteration 1301: Best Cost = 6.7876e-116
Iteration 1302: Best Cost = 4.3083e-116
Iteration 1303: Best Cost = 4.3083e-116
Iteration 1304: Best Cost = 4.3083e-116
Iteration 1305: Best Cost = 4.3083e-116
Iteration 1306: Best Cost = 4.3083e-116
Iteration 1307: Best Cost = 1.266e-116
Iteration 1308: Best Cost = 1.266e-116
Iteration 1309: Best Cost = 1.266e-116
Iteration 1310: Best Cost = 1.266e-116
Iteration 1311: Best Cost = 1.0861e-116
Iteration 1312: Best Cost = 1.0861e-116
Iteration 1313: Best Cost = 1.0847e-116
Iteration 1314: Best Cost = 5.362e-117
Iteration 1315: Best Cost = 5.362e-117
Iteration 1316: Best Cost = 2.8893e-117
Iteration 1317: Best Cost = 1.4051e-117
Iteration 1318: Best Cost = 3.6357e-118
Iteration 1319: Best Cost = 3.6357e-118
Iteration 1320: Best Cost = 3.6357e-118
Iteration 1321: Best Cost = 2.7922e-118
Iteration 1322: Best Cost = 2.7922e-118
Iteration 1323: Best Cost = 2.7922e-118
Iteration 1324: Best Cost = 1.75e-118
Iteration 1325: Best Cost = 1.219e-118
Iteration 1326: Best Cost = 4.5337e-119
Iteration 1327: Best Cost = 4.5337e-119
Iteration 1328: Best Cost = 4.5337e-119
Iteration 1329: Best Cost = 4.5337e-119
Iteration 1330: Best Cost = 4.5337e-119
Iteration 1331: Best Cost = 4.5337e-119
Iteration 1332: Best Cost = 3.6671e-119
Iteration 1333: Best Cost = 3.6671e-119
Iteration 1334: Best Cost = 1.3477e-119
Iteration 1335: Best Cost = 1.3477e-119
Iteration 1336: Best Cost = 1.3477e-119
Iteration 1337: Best Cost = 1.3477e-119
Iteration 1338: Best Cost = 3.319e-120
Iteration 1339: Best Cost = 3.319e-120
Iteration 1340: Best Cost = 3.319e-120
Iteration 1341: Best Cost = 3.319e-120
Iteration 1342: Best Cost = 3.319e-120
Iteration 1343: Best Cost = 3.319e-120
Iteration 1344: Best Cost = 3.319e-120
Iteration 1345: Best Cost = 1.7337e-120
Iteration 1346: Best Cost = 1.7337e-120
Iteration 1347: Best Cost = 1.7337e-120
Iteration 1348: Best Cost = 1.7337e-120
Iteration 1349: Best Cost = 1.7337e-120
Iteration 1350: Best Cost = 1.0133e-120
Iteration 1351: Best Cost = 1.0133e-120
Iteration 1352: Best Cost = 4.7487e-121
Iteration 1353: Best Cost = 4.7487e-121
Iteration 1354: Best Cost = 2.1457e-121
Iteration 1355: Best Cost = 2.1457e-121
Iteration 1356: Best Cost = 1.8197e-121
Iteration 1357: Best Cost = 1.8197e-121
Iteration 1358: Best Cost = 1.8197e-121
Iteration 1359: Best Cost = 1.8197e-121
Iteration 1360: Best Cost = 1.8197e-121
Iteration 1361: Best Cost = 1.1829e-121
Iteration 1362: Best Cost = 1.1779e-121
Iteration 1363: Best Cost = 4.5695e-122
Iteration 1364: Best Cost = 4.186e-122
Iteration 1365: Best Cost = 1.4677e-122
Iteration 1366: Best Cost = 1.4677e-122
Iteration 1367: Best Cost = 1.4677e-122
Iteration 1368: Best Cost = 1.4677e-122
Iteration 1369: Best Cost = 1.0841e-122
Iteration 1370: Best Cost = 1.0841e-122
Iteration 1371: Best Cost = 6.9284e-123
Iteration 1372: Best Cost = 6.9284e-123
Iteration 1373: Best Cost = 3.3196e-123
Iteration 1374: Best Cost = 3.3196e-123
Iteration 1375: Best Cost = 2.4065e-123
Iteration 1376: Best Cost = 2.4065e-123
Iteration 1377: Best Cost = 2.4065e-123
Iteration 1378: Best Cost = 2.4065e-123
Iteration 1379: Best Cost = 2.4065e-123
Iteration 1380: Best Cost = 2.4065e-123
Iteration 1381: Best Cost = 2.4065e-123
Iteration 1382: Best Cost = 1.5457e-123
Iteration 1383: Best Cost = 1.2285e-123
Iteration 1384: Best Cost = 6.9721e-124
Iteration 1385: Best Cost = 6.9721e-124
Iteration 1386: Best Cost = 6.9721e-124
Iteration 1387: Best Cost = 3.9451e-124
Iteration 1388: Best Cost = 3.9451e-124
Iteration 1389: Best Cost = 3.9451e-124
Iteration 1390: Best Cost = 3.4266e-124
Iteration 1391: Best Cost = 3.4266e-124
Iteration 1392: Best Cost = 2.3737e-124
Iteration 1393: Best Cost = 2.3737e-124
Iteration 1394: Best Cost = 2.2698e-124
Iteration 1395: Best Cost = 2.2698e-124
Iteration 1396: Best Cost = 2.2698e-124
Iteration 1397: Best Cost = 2.1986e-124
Iteration 1398: Best Cost = 2.1528e-124
Iteration 1399: Best Cost = 1.1525e-124
Iteration 1400: Best Cost = 1.1525e-124
Iteration 1401: Best Cost = 8.5544e-125
Iteration 1402: Best Cost = 5.5234e-125
Iteration 1403: Best Cost = 5.5234e-125
Iteration 1404: Best Cost = 2.8413e-125
Iteration 1405: Best Cost = 2.8413e-125
Iteration 1406: Best Cost = 2.8413e-125
Iteration 1407: Best Cost = 2.8413e-125
Iteration 1408: Best Cost = 2.8413e-125
Iteration 1409: Best Cost = 2.0244e-125
Iteration 1410: Best Cost = 2.0244e-125
Iteration 1411: Best Cost = 2.0244e-125
Iteration 1412: Best Cost = 1.5561e-125
Iteration 1413: Best Cost = 9.4205e-126
Iteration 1414: Best Cost = 9.4205e-126
Iteration 1415: Best Cost = 9.4205e-126
Iteration 1416: Best Cost = 9.3355e-126
Iteration 1417: Best Cost = 6.7479e-126
Iteration 1418: Best Cost = 5.1085e-126
Iteration 1419: Best Cost = 2.5811e-126
Iteration 1420: Best Cost = 2.5811e-126
Iteration 1421: Best Cost = 1.3873e-126
Iteration 1422: Best Cost = 1.3873e-126
Iteration 1423: Best Cost = 1.3873e-126
Iteration 1424: Best Cost = 1.0518e-126
Iteration 1425: Best Cost = 9.3773e-127
Iteration 1426: Best Cost = 9.3773e-127
Iteration 1427: Best Cost = 7.8922e-127
Iteration 1428: Best Cost = 7.8922e-127
Iteration 1429: Best Cost = 4.9163e-127
Iteration 1430: Best Cost = 3.9245e-127
Iteration 1431: Best Cost = 3.9245e-127
Iteration 1432: Best Cost = 1.4856e-127
Iteration 1433: Best Cost = 9.9985e-128
Iteration 1434: Best Cost = 9.9985e-128
Iteration 1435: Best Cost = 8.9356e-128
Iteration 1436: Best Cost = 8.9356e-128
Iteration 1437: Best Cost = 1.6592e-128
Iteration 1438: Best Cost = 1.6592e-128
Iteration 1439: Best Cost = 1.6592e-128
Iteration 1440: Best Cost = 1.497e-128
Iteration 1441: Best Cost = 1.497e-128
Iteration 1442: Best Cost = 9.8349e-129
Iteration 1443: Best Cost = 9.8349e-129
Iteration 1444: Best Cost = 9.8349e-129
Iteration 1445: Best Cost = 5.5277e-129
Iteration 1446: Best Cost = 5.5277e-129
Iteration 1447: Best Cost = 5.5277e-129
Iteration 1448: Best Cost = 5.5277e-129
Iteration 1449: Best Cost = 5.2374e-129
Iteration 1450: Best Cost = 1.1189e-129
Iteration 1451: Best Cost = 1.1189e-129
Iteration 1452: Best Cost = 1.1189e-129
Iteration 1453: Best Cost = 8.7265e-130
Iteration 1454: Best Cost = 8.7265e-130
Iteration 1455: Best Cost = 8.7265e-130
Iteration 1456: Best Cost = 8.7265e-130
Iteration 1457: Best Cost = 4.5233e-130
Iteration 1458: Best Cost = 2.4135e-130
Iteration 1459: Best Cost = 2.4135e-130
Iteration 1460: Best Cost = 2.4135e-130
Iteration 1461: Best Cost = 2.1039e-130
Iteration 1462: Best Cost = 2.1039e-130
Iteration 1463: Best Cost = 9.8915e-131
Iteration 1464: Best Cost = 9.8915e-131
Iteration 1465: Best Cost = 9.8915e-131
Iteration 1466: Best Cost = 8.9575e-131
Iteration 1467: Best Cost = 7.3445e-131
Iteration 1468: Best Cost = 7.3445e-131
Iteration 1469: Best Cost = 4.9201e-131
Iteration 1470: Best Cost = 3.0993e-131
Iteration 1471: Best Cost = 3.0993e-131
Iteration 1472: Best Cost = 2.4206e-131
Iteration 1473: Best Cost = 1.6085e-131
Iteration 1474: Best Cost = 1.4385e-131
Iteration 1475: Best Cost = 1.2945e-131
Iteration 1476: Best Cost = 2.0633e-132
Iteration 1477: Best Cost = 2.0633e-132
Iteration 1478: Best Cost = 2.0633e-132
Iteration 1479: Best Cost = 2.0633e-132
Iteration 1480: Best Cost = 1.3453e-132
Iteration 1481: Best Cost = 1.3453e-132
Iteration 1482: Best Cost = 1.3453e-132
Iteration 1483: Best Cost = 1.3453e-132
Iteration 1484: Best Cost = 9.2864e-133
Iteration 1485: Best Cost = 9.2864e-133
Iteration 1486: Best Cost = 7.6403e-133
Iteration 1487: Best Cost = 7.6403e-133
Iteration 1488: Best Cost = 7.6403e-133
Iteration 1489: Best Cost = 7.6403e-133
Iteration 1490: Best Cost = 3.4415e-133
Iteration 1491: Best Cost = 2.962e-133
Iteration 1492: Best Cost = 2.962e-133
Iteration 1493: Best Cost = 2.1416e-133
Iteration 1494: Best Cost = 1.6273e-133
Iteration 1495: Best Cost = 1.4517e-133
Iteration 1496: Best Cost = 1.1839e-133
Iteration 1497: Best Cost = 8.7357e-134
Iteration 1498: Best Cost = 6.96e-134
Iteration 1499: Best Cost = 6.96e-134
Iteration 1500: Best Cost = 4.5489e-134
Iteration 1501: Best Cost = 4.3697e-134
Iteration 1502: Best Cost = 2.0369e-134
Iteration 1503: Best Cost = 2.0369e-134
Iteration 1504: Best Cost = 2.0369e-134
Iteration 1505: Best Cost = 1.7693e-134
Iteration 1506: Best Cost = 9.4804e-135
Iteration 1507: Best Cost = 8.1987e-135
Iteration 1508: Best Cost = 4.6746e-135
Iteration 1509: Best Cost = 4.4968e-135
Iteration 1510: Best Cost = 2.3881e-135
Iteration 1511: Best Cost = 2.3881e-135
Iteration 1512: Best Cost = 1.7513e-135
Iteration 1513: Best Cost = 1.7513e-135
Iteration 1514: Best Cost = 1.4471e-135
Iteration 1515: Best Cost = 1.4471e-135
Iteration 1516: Best Cost = 1.3582e-135
Iteration 1517: Best Cost = 1.3582e-135
Iteration 1518: Best Cost = 1.3582e-135
Iteration 1519: Best Cost = 1.3582e-135
Iteration 1520: Best Cost = 6.4793e-136
Iteration 1521: Best Cost = 6.4793e-136
Iteration 1522: Best Cost = 2.2305e-136
Iteration 1523: Best Cost = 2.2305e-136
Iteration 1524: Best Cost = 2.2305e-136
Iteration 1525: Best Cost = 2.2305e-136
Iteration 1526: Best Cost = 1.9415e-136
Iteration 1527: Best Cost = 1.9415e-136
Iteration 1528: Best Cost = 7.6799e-137
Iteration 1529: Best Cost = 5.9054e-137
Iteration 1530: Best Cost = 5.9054e-137
Iteration 1531: Best Cost = 5.9054e-137
Iteration 1532: Best Cost = 5.9054e-137
Iteration 1533: Best Cost = 5.9054e-137
Iteration 1534: Best Cost = 5.9054e-137
Iteration 1535: Best Cost = 2.85e-137
Iteration 1536: Best Cost = 2.85e-137
Iteration 1537: Best Cost = 2.85e-137
Iteration 1538: Best Cost = 2.85e-137
Iteration 1539: Best Cost = 1.2289e-137
Iteration 1540: Best Cost = 1.2289e-137
Iteration 1541: Best Cost = 1.2289e-137
Iteration 1542: Best Cost = 1.2289e-137
Iteration 1543: Best Cost = 1.2289e-137
Iteration 1544: Best Cost = 1.2289e-137
Iteration 1545: Best Cost = 1.2289e-137
Iteration 1546: Best Cost = 1.2109e-137
Iteration 1547: Best Cost = 1.0721e-137
Iteration 1548: Best Cost = 5.6034e-138
Iteration 1549: Best Cost = 5.6034e-138
Iteration 1550: Best Cost = 5.6034e-138
Iteration 1551: Best Cost = 5.6034e-138
Iteration 1552: Best Cost = 5.6034e-138
Iteration 1553: Best Cost = 5.3651e-138
Iteration 1554: Best Cost = 2.9696e-138
Iteration 1555: Best Cost = 9.32e-139
Iteration 1556: Best Cost = 9.32e-139
Iteration 1557: Best Cost = 9.32e-139
Iteration 1558: Best Cost = 4.55e-139
Iteration 1559: Best Cost = 1.7695e-139
Iteration 1560: Best Cost = 1.7695e-139
Iteration 1561: Best Cost = 1.7695e-139
Iteration 1562: Best Cost = 1.7695e-139
Iteration 1563: Best Cost = 1.1662e-139
Iteration 1564: Best Cost = 1.1662e-139
Iteration 1565: Best Cost = 1.1662e-139
Iteration 1566: Best Cost = 6.4526e-140
Iteration 1567: Best Cost = 6.4526e-140
Iteration 1568: Best Cost = 6.1615e-140
Iteration 1569: Best Cost = 4.8899e-140
Iteration 1570: Best Cost = 1.2378e-140
Iteration 1571: Best Cost = 1.2378e-140
Iteration 1572: Best Cost = 1.2378e-140
Iteration 1573: Best Cost = 1.0188e-140
Iteration 1574: Best Cost = 1.0188e-140
Iteration 1575: Best Cost = 4.2124e-141
Iteration 1576: Best Cost = 1.2612e-141
Iteration 1577: Best Cost = 7.2812e-142
Iteration 1578: Best Cost = 7.2812e-142
Iteration 1579: Best Cost = 7.2812e-142
Iteration 1580: Best Cost = 7.2812e-142
Iteration 1581: Best Cost = 7.2812e-142
Iteration 1582: Best Cost = 7.2812e-142
Iteration 1583: Best Cost = 5.1546e-142
Iteration 1584: Best Cost = 5.1546e-142
Iteration 1585: Best Cost = 5.1546e-142
Iteration 1586: Best Cost = 5.1546e-142
Iteration 1587: Best Cost = 5.1546e-142
Iteration 1588: Best Cost = 5.1546e-142
Iteration 1589: Best Cost = 5.1546e-142
Iteration 1590: Best Cost = 5.1546e-142
Iteration 1591: Best Cost = 5.1546e-142
Iteration 1592: Best Cost = 5.1546e-142
Iteration 1593: Best Cost = 5.1546e-142
Iteration 1594: Best Cost = 5.1546e-142
Iteration 1595: Best Cost = 3.1551e-142
Iteration 1596: Best Cost = 3.1551e-142
Iteration 1597: Best Cost = 3.1551e-142
Iteration 1598: Best Cost = 3.1551e-142
Iteration 1599: Best Cost = 1.3415e-142
Iteration 1600: Best Cost = 1.3415e-142
Iteration 1601: Best Cost = 1.3415e-142
Iteration 1602: Best Cost = 1.3415e-142
Iteration 1603: Best Cost = 9.9839e-143
Iteration 1604: Best Cost = 9.9839e-143
Iteration 1605: Best Cost = 9.9839e-143
Iteration 1606: Best Cost = 9.6393e-143
Iteration 1607: Best Cost = 4.7497e-143
Iteration 1608: Best Cost = 4.7497e-143
Iteration 1609: Best Cost = 4.5334e-143
Iteration 1610: Best Cost = 2.0741e-143
Iteration 1611: Best Cost = 2.0741e-143
Iteration 1612: Best Cost = 2.0741e-143
Iteration 1613: Best Cost = 2.0741e-143
Iteration 1614: Best Cost = 7.54e-144
Iteration 1615: Best Cost = 5.4899e-144
Iteration 1616: Best Cost = 5.4899e-144
Iteration 1617: Best Cost = 2.3317e-144
Iteration 1618: Best Cost = 3.3443e-145
Iteration 1619: Best Cost = 3.3443e-145
Iteration 1620: Best Cost = 3.3443e-145
Iteration 1621: Best Cost = 3.3443e-145
Iteration 1622: Best Cost = 3.3443e-145
Iteration 1623: Best Cost = 3.3443e-145
Iteration 1624: Best Cost = 3.3443e-145
Iteration 1625: Best Cost = 2.3826e-145
Iteration 1626: Best Cost = 3.4232e-146
Iteration 1627: Best Cost = 3.4232e-146
Iteration 1628: Best Cost = 3.4232e-146
Iteration 1629: Best Cost = 3.4232e-146
Iteration 1630: Best Cost = 3.4232e-146
Iteration 1631: Best Cost = 3.4232e-146
Iteration 1632: Best Cost = 3.4232e-146
Iteration 1633: Best Cost = 2.035e-146
Iteration 1634: Best Cost = 2.035e-146
Iteration 1635: Best Cost = 2.035e-146
Iteration 1636: Best Cost = 2.035e-146
Iteration 1637: Best Cost = 2.035e-146
Iteration 1638: Best Cost = 3.258e-147
Iteration 1639: Best Cost = 3.258e-147
Iteration 1640: Best Cost = 3.258e-147
Iteration 1641: Best Cost = 3.258e-147
Iteration 1642: Best Cost = 3.258e-147
Iteration 1643: Best Cost = 3.258e-147
Iteration 1644: Best Cost = 3.258e-147
Iteration 1645: Best Cost = 3.258e-147
Iteration 1646: Best Cost = 3.258e-147
Iteration 1647: Best Cost = 2.6289e-147
Iteration 1648: Best Cost = 1.8447e-147
Iteration 1649: Best Cost = 1.5715e-147
Iteration 1650: Best Cost = 1.5715e-147
Iteration 1651: Best Cost = 1.5715e-147
Iteration 1652: Best Cost = 1.1203e-147
Iteration 1653: Best Cost = 8.0455e-148
Iteration 1654: Best Cost = 4.2647e-148
Iteration 1655: Best Cost = 4.2647e-148
Iteration 1656: Best Cost = 4.2647e-148
Iteration 1657: Best Cost = 3.1513e-148
Iteration 1658: Best Cost = 3.1513e-148
Iteration 1659: Best Cost = 3.1513e-148
Iteration 1660: Best Cost = 3.1513e-148
Iteration 1661: Best Cost = 2.6028e-148
Iteration 1662: Best Cost = 1.1801e-148
Iteration 1663: Best Cost = 1.1801e-148
Iteration 1664: Best Cost = 8.08e-149
Iteration 1665: Best Cost = 3.4968e-149
Iteration 1666: Best Cost = 3.4968e-149
Iteration 1667: Best Cost = 3.4968e-149
Iteration 1668: Best Cost = 1.5833e-149
Iteration 1669: Best Cost = 1.5833e-149
Iteration 1670: Best Cost = 1.5833e-149
Iteration 1671: Best Cost = 1.5833e-149
Iteration 1672: Best Cost = 7.7233e-150
Iteration 1673: Best Cost = 7.7233e-150
Iteration 1674: Best Cost = 5.126e-150
Iteration 1675: Best Cost = 5.126e-150
Iteration 1676: Best Cost = 5.126e-150
Iteration 1677: Best Cost = 4.0864e-150
Iteration 1678: Best Cost = 4.0864e-150
Iteration 1679: Best Cost = 4.0864e-150
Iteration 1680: Best Cost = 4.0864e-150
Iteration 1681: Best Cost = 4.0864e-150
Iteration 1682: Best Cost = 7.5267e-151
Iteration 1683: Best Cost = 7.5267e-151
Iteration 1684: Best Cost = 2.6473e-151
Iteration 1685: Best Cost = 2.6473e-151
Iteration 1686: Best Cost = 2.6473e-151
Iteration 1687: Best Cost = 2.6473e-151
Iteration 1688: Best Cost = 2.6473e-151
Iteration 1689: Best Cost = 2.6473e-151
Iteration 1690: Best Cost = 2.6473e-151
Iteration 1691: Best Cost = 1.2369e-151
Iteration 1692: Best Cost = 1.2369e-151
Iteration 1693: Best Cost = 8.3311e-152
Iteration 1694: Best Cost = 8.3311e-152
Iteration 1695: Best Cost = 8.3311e-152
Iteration 1696: Best Cost = 8.3311e-152
Iteration 1697: Best Cost = 8.3311e-152
Iteration 1698: Best Cost = 8.3311e-152
Iteration 1699: Best Cost = 8.3311e-152
Iteration 1700: Best Cost = 8.3311e-152
Iteration 1701: Best Cost = 5.9909e-152
Iteration 1702: Best Cost = 5.9909e-152
Iteration 1703: Best Cost = 5.9909e-152
Iteration 1704: Best Cost = 5.9909e-152
Iteration 1705: Best Cost = 2.6044e-152
Iteration 1706: Best Cost = 2.6044e-152
Iteration 1707: Best Cost = 2.6044e-152
Iteration 1708: Best Cost = 1.1456e-152
Iteration 1709: Best Cost = 1.1456e-152
Iteration 1710: Best Cost = 1.1456e-152
Iteration 1711: Best Cost = 1.1456e-152
Iteration 1712: Best Cost = 1.1456e-152
Iteration 1713: Best Cost = 1.1026e-152
Iteration 1714: Best Cost = 1.0584e-152
Iteration 1715: Best Cost = 1.0584e-152
Iteration 1716: Best Cost = 8.7794e-153
Iteration 1717: Best Cost = 1.4328e-153
Iteration 1718: Best Cost = 1.4328e-153
Iteration 1719: Best Cost = 1.4328e-153
Iteration 1720: Best Cost = 1.4328e-153
Iteration 1721: Best Cost = 1.4328e-153
Iteration 1722: Best Cost = 1.4328e-153
Iteration 1723: Best Cost = 1.4328e-153
Iteration 1724: Best Cost = 1.4328e-153
Iteration 1725: Best Cost = 3.2473e-154
Iteration 1726: Best Cost = 3.2473e-154
Iteration 1727: Best Cost = 3.2473e-154
Iteration 1728: Best Cost = 2.3886e-154
Iteration 1729: Best Cost = 1.4181e-154
Iteration 1730: Best Cost = 1.4181e-154
Iteration 1731: Best Cost = 1.4181e-154
Iteration 1732: Best Cost = 7.9214e-155
Iteration 1733: Best Cost = 7.9214e-155
Iteration 1734: Best Cost = 7.9214e-155
Iteration 1735: Best Cost = 7.749e-155
Iteration 1736: Best Cost = 6.6809e-155
Iteration 1737: Best Cost = 6.6809e-155
Iteration 1738: Best Cost = 6.6809e-155
Iteration 1739: Best Cost = 5.263e-155
Iteration 1740: Best Cost = 4.5866e-155
Iteration 1741: Best Cost = 4.4093e-155
Iteration 1742: Best Cost = 3.1556e-155
Iteration 1743: Best Cost = 3.1556e-155
Iteration 1744: Best Cost = 2.3303e-155
Iteration 1745: Best Cost = 2.3303e-155
Iteration 1746: Best Cost = 2.3303e-155
Iteration 1747: Best Cost = 1.6875e-155
Iteration 1748: Best Cost = 1.6875e-155
Iteration 1749: Best Cost = 1.6875e-155
Iteration 1750: Best Cost = 1.6875e-155
Iteration 1751: Best Cost = 1.1778e-155
Iteration 1752: Best Cost = 1.1778e-155
Iteration 1753: Best Cost = 1.1778e-155
Iteration 1754: Best Cost = 1.1572e-155
Iteration 1755: Best Cost = 1.5053e-156
Iteration 1756: Best Cost = 1.5053e-156
Iteration 1757: Best Cost = 1.5053e-156
Iteration 1758: Best Cost = 1.5053e-156
Iteration 1759: Best Cost = 1.5053e-156
Iteration 1760: Best Cost = 1.5053e-156
Iteration 1761: Best Cost = 1.4972e-156
Iteration 1762: Best Cost = 6.4067e-157
Iteration 1763: Best Cost = 6.4067e-157
Iteration 1764: Best Cost = 6.4067e-157
Iteration 1765: Best Cost = 6.4067e-157
Iteration 1766: Best Cost = 2.884e-157
Iteration 1767: Best Cost = 2.884e-157
Iteration 1768: Best Cost = 2.0153e-157
Iteration 1769: Best Cost = 1.6008e-157
Iteration 1770: Best Cost = 1.6008e-157
Iteration 1771: Best Cost = 1.6008e-157
Iteration 1772: Best Cost = 1.5095e-157
Iteration 1773: Best Cost = 1.5095e-157
Iteration 1774: Best Cost = 1.5095e-157
Iteration 1775: Best Cost = 1.0988e-157
Iteration 1776: Best Cost = 6.5694e-158
Iteration 1777: Best Cost = 6.5694e-158
Iteration 1778: Best Cost = 5.9065e-158
Iteration 1779: Best Cost = 5.1685e-158
Iteration 1780: Best Cost = 3.6386e-158
Iteration 1781: Best Cost = 3.6386e-158
Iteration 1782: Best Cost = 1.4574e-158
Iteration 1783: Best Cost = 1.2581e-158
Iteration 1784: Best Cost = 1.2581e-158
Iteration 1785: Best Cost = 1.2581e-158
Iteration 1786: Best Cost = 4.5879e-159
Iteration 1787: Best Cost = 4.5879e-159
Iteration 1788: Best Cost = 4.5879e-159
Iteration 1789: Best Cost = 4.5879e-159
Iteration 1790: Best Cost = 4.5879e-159
Iteration 1791: Best Cost = 4.5879e-159
Iteration 1792: Best Cost = 4.5879e-159
Iteration 1793: Best Cost = 4.1057e-159
Iteration 1794: Best Cost = 3.3647e-159
Iteration 1795: Best Cost = 3.3647e-159
Iteration 1796: Best Cost = 3.3647e-159
Iteration 1797: Best Cost = 3.3647e-159
Iteration 1798: Best Cost = 2.4946e-159
Iteration 1799: Best Cost = 2.4946e-159
Iteration 1800: Best Cost = 2.4946e-159
Iteration 1801: Best Cost = 2.4946e-159
Iteration 1802: Best Cost = 2.4946e-159
Iteration 1803: Best Cost = 2.4946e-159
Iteration 1804: Best Cost = 1.4324e-159
Iteration 1805: Best Cost = 1.4324e-159
Iteration 1806: Best Cost = 1.4324e-159
Iteration 1807: Best Cost = 1.2811e-159
Iteration 1808: Best Cost = 1.1582e-159
Iteration 1809: Best Cost = 4.7878e-160
Iteration 1810: Best Cost = 4.1825e-160
Iteration 1811: Best Cost = 4.1825e-160
Iteration 1812: Best Cost = 4.1825e-160
Iteration 1813: Best Cost = 4.1825e-160
Iteration 1814: Best Cost = 3.9899e-160
Iteration 1815: Best Cost = 7.5226e-161
Iteration 1816: Best Cost = 7.5226e-161
Iteration 1817: Best Cost = 7.5226e-161
Iteration 1818: Best Cost = 7.5226e-161
Iteration 1819: Best Cost = 7.5226e-161
Iteration 1820: Best Cost = 7.5226e-161
Iteration 1821: Best Cost = 7.5226e-161
Iteration 1822: Best Cost = 6.5272e-161
Iteration 1823: Best Cost = 2.7007e-161
Iteration 1824: Best Cost = 2.7007e-161
Iteration 1825: Best Cost = 5.3467e-162
Iteration 1826: Best Cost = 3.0473e-162
Iteration 1827: Best Cost = 3.0473e-162
Iteration 1828: Best Cost = 3.0473e-162
Iteration 1829: Best Cost = 2.6871e-162
Iteration 1830: Best Cost = 2.6871e-162
Iteration 1831: Best Cost = 2.2733e-162
Iteration 1832: Best Cost = 1.9122e-162
Iteration 1833: Best Cost = 1.6552e-162
Iteration 1834: Best Cost = 1.322e-162
Iteration 1835: Best Cost = 9.8055e-163
Iteration 1836: Best Cost = 7.4446e-163
Iteration 1837: Best Cost = 6.0576e-163
Iteration 1838: Best Cost = 5.3001e-163
Iteration 1839: Best Cost = 5.3001e-163
Iteration 1840: Best Cost = 4.948e-163
Iteration 1841: Best Cost = 3.5042e-163
Iteration 1842: Best Cost = 3.2735e-163
Iteration 1843: Best Cost = 3.2735e-163
Iteration 1844: Best Cost = 3.2401e-163
Iteration 1845: Best Cost = 2.1416e-163
Iteration 1846: Best Cost = 2.1416e-163
Iteration 1847: Best Cost = 1.5931e-163
Iteration 1848: Best Cost = 1.5931e-163
Iteration 1849: Best Cost = 1.2045e-163
Iteration 1850: Best Cost = 9.1077e-164
Iteration 1851: Best Cost = 9.1077e-164
Iteration 1852: Best Cost = 9.1077e-164
Iteration 1853: Best Cost = 9.0824e-164
Iteration 1854: Best Cost = 8.6178e-164
Iteration 1855: Best Cost = 7.4831e-164
Iteration 1856: Best Cost = 7.4831e-164
Iteration 1857: Best Cost = 7.4831e-164
Iteration 1858: Best Cost = 7.4831e-164
Iteration 1859: Best Cost = 6.2384e-164
Iteration 1860: Best Cost = 6.2384e-164
Iteration 1861: Best Cost = 6.2384e-164
Iteration 1862: Best Cost = 4.6802e-164
Iteration 1863: Best Cost = 4.6802e-164
Iteration 1864: Best Cost = 4.6652e-164
Iteration 1865: Best Cost = 2.0451e-164
Iteration 1866: Best Cost = 1.6532e-164
Iteration 1867: Best Cost = 1.1385e-164
Iteration 1868: Best Cost = 1.0226e-164
Iteration 1869: Best Cost = 7.9274e-165
Iteration 1870: Best Cost = 5.1674e-165
Iteration 1871: Best Cost = 9.1863e-166
Iteration 1872: Best Cost = 9.1863e-166
Iteration 1873: Best Cost = 9.1863e-166
Iteration 1874: Best Cost = 9.1863e-166
Iteration 1875: Best Cost = 3.6819e-166
Iteration 1876: Best Cost = 3.6819e-166
Iteration 1877: Best Cost = 3.6819e-166
Iteration 1878: Best Cost = 2.4115e-166
